employee_id,client_id,first_name,last_name,personal_number,bank_account,bank_account_format,cost_centre,contract_type,pay_basis,monthly_salary,hourly_rate,started_on,ended_on,is_active,record_updated_on
E001-00165,CL-001,Marie,Bezděková,786105/9776,CZ5255000000007691509032,IBAN,STORE-PRAHA-01,HPP,hourly,,255,2014-09-04,,True,2026-08-05
E001-00166,CL-001,Věra,Soukupová,655502/2203,CZ0901000000005432191970,IBAN,STORE-PRAHA-01,HPP,hourly,,295,2021-12-06,,True,2026-05-28
E001-00167,CL-001,Radek,Zítka,951007/7472,CZ5106000000009290667148,IBAN,STORE-PRAHA-01,HPP,hourly,,270,2013-03-17,,True,2025-10-13
E001-00168,CL-001,Hana,Černá,946121/2755,CZ2530300000006183494145,IBAN,STORE-PRAHA-01,HPP part-time,hourly,,300,2019-12-03,,True,2026-07-01
E001-00169,CL-001,Anna,Jelínková,686109/4723,CZ5008000000006642792028,IBAN,STORE-PRAHA-01,HPP,hourly,,300,2015-10-21,,True,2026-07-22
E001-00170,CL-001,Ondřej,Procházka,760726/5085,CZ8762100000006392411476,IBAN,STORE-PRAHA-01,HPP,hourly,,210,2025-05-08,,True,2026-01-24
E001-00171,CL-001,Lenka,Sovová,625601/7210,CZ4506000000007237438283,IBAN,STORE-PRAHA-01,DPČ,hourly,,335,2018-02-01,,True,2026-02-19
E001-00172,CL-001,Pavel,Černý,950506/1528,CZ6501005737126607428967,IBAN,STORE-PRAHA-01,HPP,hourly,,305,2009-04-03,,True,2026-05-19
E001-00173,CL-001,Jaroslav,Hájek,960727/6038,CZ8527001168554697845147,IBAN,STORE-PRAHA-01,DPČ,hourly,,320,2024-07-11,,True,2026-04-20
E001-00174,CL-001,Helena,Doubková,055424/3493,CZ7527000000000298212917,IBAN,STORE-PRAHA-01,HPP,hourly,,270,2024-10-23,,True,2025-08-26
E001-00175,CL-001,Lucie,Procházková,985701/2500,CZ9320105860245663088718,IBAN,STORE-PRAHA-01,HPP,hourly,,275,2023-05-21,,True,2026-07-06
E001-00176,CL-001,Jaroslava,Mrázková,865627/7913,CZ8755000000003070023427,IBAN,STORE-PRAHA-01,HPP,hourly,,240,2011-02-27,,True,2026-05-04
E001-00177,CL-001,Barbora,Zajícová,785712/4442,CZ4555000000008995502953,IBAN,STORE-PRAHA-01,DPČ,hourly,,230,2023-11-30,,True,2025-09-10
E001-00178,CL-001,Václav,Sýkora,680123/8465,CZ9701000000001519916449,IBAN,STORE-PRAHA-01,HPP,hourly,,220,2022-10-11,,True,2026-07-26
E001-00179,CL-001,Ivana,Novotná,775402/6446,580222-3838862697/2700,legacy_domestic,STORE-PRAHA-01,HPP,hourly,,275,2015-08-21,,True,2025-07-15
E001-00180,CL-001,Marek,Novotný,041014/3285,CZ1430300000002679736100,IBAN,STORE-PRAHA-01,DPP,hourly,,335,2019-05-18,,True,2026-04-12
E001-00181,CL-001,Aleš,Blažek,960426/5787,1305779525/2010,legacy_domestic,STORE-PRAHA-01,HPP,hourly,,330,2020-02-18,,True,2025-07-15
E001-00182,CL-001,Eva,Novotná,645313/6631,CZ1027000000002123192554,IBAN,STORE-PRAHA-01,HPP,hourly,,335,2021-12-29,,True,2025-09-10
E001-00183,CL-001,Jiří,Kolář,690611/7635,CZ5062100000001826376635,IBAN,STORE-PRAHA-01,HPP,hourly,,295,2014-05-28,,True,2025-12-01
E001-00184,CL-001,Michal,Marek,870204/7298,CZ8908008126642756835430,IBAN,STORE-PRAHA-01,HPP,hourly,,200,2021-03-25,,True,2026-05-15
E001-00185,CL-001,Hana,Fojtíková,896204/4525,CZ3730300000007170127392,IBAN,STORE-PRAHA-01,HPP,hourly,,270,2023-05-03,,True,2026-05-11
E001-00186,CL-001,Martin,Němec,630323/1796,CZ3462100000009371389421,IBAN,STORE-PRAHA-01,HPP,hourly,,250,2019-10-21,,True,2026-04-11
E001-00187,CL-001,Blanka,Kratochvílová,875212/9729,CZ3662100000004744520813,IBAN,STORE-PRAHA-01,HPP,hourly,,325,2011-04-09,,True,2025-08-03
E001-00188,CL-001,Vladimír,Jelínek,970916/6154,CZ2106000000000003801067,IBAN,STORE-PRAHA-01,DPČ,hourly,,250,2024-03-02,,True,2026-07-25
E001-00189,CL-001,Ludmila,Krejčí,885818/4772,CZ5206000000006884467767,IBAN,STORE-PRAHA-01,HPP,hourly,,260,2013-06-29,,True,2026-03-10
E001-00190,CL-001,Marie,Loukotová,945413/9188,CZ6162100000001223050308,IBAN,STORE-PRAHA-01,HPP,hourly,,290,2013-05-28,,True,2026-02-20
E001-00191,CL-001,Petr,Veselý,780602/7539,43068-1563562465/0600,legacy_domestic,STORE-PRAHA-01,HPP,hourly,,230,2020-09-12,,True,2025-07-15
E001-00192,CL-001,Veronika,Zavadilová,665923/9697,CZ3130308672362391698146,IBAN,STORE-PRAHA-01,HPP part-time,hourly,,160,2015-11-21,,True,2026-03-31
E001-00193,CL-001,Milan,Fiala,061001/9806,CZ2301000000005824351660,IBAN,STORE-PRAHA-01,HPP,hourly,,165,2024-03-24,,True,2026-07-23
E001-00194,CL-001,Jan,Pekař,850325/1797,CZ0527000000009857552149,IBAN,STORE-PRAHA-01,HPP,hourly,,250,2022-05-06,,True,2025-11-07
E001-00195,CL-001,Eva,Vlčková,945125/1223,CZ2762100000007619032361,IBAN,STORE-PRAHA-01,HPP,hourly,,285,2023-02-12,,True,2025-09-13
E001-00196,CL-001,Eva,Kubátová,925702/1017,CZ7408000000007073709634,IBAN,STORE-PRAHA-01,HPP,hourly,,315,2016-04-06,,True,2025-07-31
E001-00197,CL-001,Eva,Vondrová,625305/9353,1656869509/0600,legacy_domestic,STORE-PRAHA-01,HPP,hourly,,235,2020-10-28,,True,2025-07-15
E001-00198,CL-001,Josef,Pokorný,010215/5370,CZ3127000000006318934160,IBAN,STORE-PRAHA-01,HPP,hourly,,335,2023-01-25,,True,2026-08-04
E001-00199,CL-001,Alena,Kolářová,785203/8263,CZ6430300000001110662327,IBAN,STORE-PRAHA-01,HPP part-time,hourly,,210,2014-06-12,,True,2026-02-26
E001-00200,CL-001,Blanka,Veselá,755612/3903,CZ7862100000005449714228,IBAN,STORE-PRAHA-01,DPP,hourly,,220,2022-12-15,,True,2025-07-31
E001-00201,CL-001,Jan,Novotný,940323/6463,CZ1401000000008602053522,IBAN,STORE-PRAHA-01,DPP,hourly,,175,2011-10-05,,True,2025-12-29
E001-00202,CL-001,Veronika,Válková,865704/8897,CZ9820100000007997945436,IBAN,STORE-PRAHA-01,HPP,hourly,,190,2023-07-09,,True,2026-04-21
E001-00203,CL-001,Kateřina,Rypková,756017/8233,CZ3103000000006063024688,IBAN,STORE-PRAHA-02,HPP,hourly,,335,2026-02-05,,True,2026-02-12
E001-00204,CL-001,Dagmar,Šindelářová,036222/5636,CZ8503000000002085334822,IBAN,STORE-PRAHA-02,HPP,hourly,,185,2015-07-27,,True,2025-07-21
E001-00205,CL-001,Renata,Dvořáková,705115/6654,CZ2130300000007659245136,IBAN,STORE-PRAHA-02,HPP,hourly,,220,2023-06-17,,True,2025-07-31
E001-00206,CL-001,Věra,Dostálová,935515/2586,CZ1706000000002794877005,IBAN,STORE-PRAHA-02,HPP,hourly,,285,2020-02-17,,True,2025-08-15
E001-00207,CL-001,Jana,Musilová,986227/9347,CZ0230300000003251813798,IBAN,STORE-PRAHA-02,HPP,hourly,,200,2009-09-22,,True,2025-10-04
E001-00208,CL-001,Marie,Lišková,725405/6991,CZ4301000000006862567617,IBAN,STORE-PRAHA-02,HPP,hourly,,170,2024-05-10,,True,2025-09-23
E001-00209,CL-001,Hana,Rypková,725627/4317,CZ1706000000006173750658,IBAN,STORE-PRAHA-02,HPP part-time,hourly,,280,2023-09-03,,True,2026-02-27
E001-00210,CL-001,Šárka,Nováková,766102/8676,CZ0962101456296084413226,IBAN,STORE-PRAHA-02,HPP,hourly,,245,2014-10-25,,True,2026-07-06
E001-00211,CL-001,Tereza,Rezková,705407/1806,CZ9001004523216660904445,IBAN,STORE-PRAHA-02,HPP part-time,hourly,,310,2021-08-12,,True,2026-03-11
E001-00212,CL-001,Hana,Růžičková,645404/9447,CZ6562100000006336589051,IBAN,STORE-PRAHA-02,HPP,hourly,,260,2020-11-07,,True,2025-12-24
E001-00213,CL-001,Lukáš,Černý,890316/7558,CZ4730305284490062409099,IBAN,STORE-PRAHA-02,HPP part-time,hourly,,220,2015-03-05,,True,2026-04-21
E001-00214,CL-001,Monika,Nováková,775310/6749,CZ4901008621431582303296,IBAN,STORE-PRAHA-02,HPP,hourly,,230,2019-02-11,,True,2025-09-30
E001-00215,CL-001,Patrik,Černý,740520/8146,CZ3603000000001670389977,IBAN,STORE-PRAHA-02,HPP,hourly,,260,2016-10-30,,True,2025-12-24
E001-00216,CL-001,Renata,Bartošová,685704/3085,CZ5608000000005847606969,IBAN,STORE-PRAHA-02,HPP part-time,hourly,,270,2020-03-10,,True,2026-05-07
E001-00217,CL-001,Jiří,Kubát,041217/6374,8847468247/5500,legacy_domestic,STORE-PRAHA-02,HPP,hourly,,270,2024-12-23,,True,2025-07-15
E001-00218,CL-001,Miroslav,Ryba,930120/5848,CZ7062100000005780879841,IBAN,STORE-PRAHA-02,HPP part-time,hourly,,185,2016-06-16,,True,2026-02-23
E001-00219,CL-001,Kateřina,Mrázková,675102/7605,CZ1101000000005692178415,IBAN,STORE-PRAHA-02,HPP,hourly,,240,2024-10-28,,True,2026-07-23
E001-00220,CL-001,Zdeněk,Křeček,820613/7056,CZ7262100000007501733913,IBAN,STORE-PRAHA-02,HPP,hourly,,225,2024-11-19,,True,2026-07-07
E001-00221,CL-001,Tereza,Kvasničková,635917/5031,CZ7355000000003862891979,IBAN,STORE-PRAHA-02,HPP,hourly,,325,2024-01-07,,True,2026-07-27
E001-00222,CL-001,Marie,Hrubanová,655611/2604,CZ9001000000002564965087,IBAN,STORE-PRAHA-02,HPP,hourly,,160,2020-09-25,,True,2026-03-29
E001-00223,CL-001,Michal,Beneš,620814/9999,CZ1827000000008293632652,IBAN,STORE-PRAHA-02,HPP,hourly,,205,2011-07-13,,True,2026-03-11
E001-00224,CL-001,Marie,Tichá,885107/5955,CZ2206000000004804089131,IBAN,STORE-PRAHA-02,HPP,hourly,,255,2023-07-25,,True,2025-07-19
E001-00225,CL-001,Jana,Hájková,785813/4095,CZ5201006505599621457179,IBAN,STORE-PRAHA-02,DPČ,hourly,,225,2013-02-08,,True,2025-07-29
E001-00226,CL-001,Eva,Kratochvílová,725203/2288,CZ0330300000008647405412,IBAN,STORE-PRAHA-02,HPP,hourly,,210,2023-10-04,,True,2025-07-21
E001-00227,CL-001,Matěj,Havlík,930626/7572,CZ6908000000004990082018,IBAN,STORE-PRAHA-02,HPP,hourly,,190,2022-10-18,,True,2026-02-08
E001-00228,CL-001,Jan,Kučera,980127/7023,CZ0727000000001863343867,IBAN,STORE-PRAHA-02,HPP,hourly,,250,2015-07-25,,True,2026-07-23
E001-00229,CL-001,Ivana,Novotná,825207/7754,CZ6001000000007898682317,IBAN,STORE-PRAHA-02,HPP,hourly,,200,2024-04-08,,True,2026-08-06
E001-00230,CL-001,Věra,Pekařová,955225/1621,CZ6055004172862320994864,IBAN,STORE-PRAHA-02,DPČ,hourly,,335,2012-11-18,,True,2025-07-22
E001-00231,CL-001,Petr,Marek,861116/8106,CZ3120100000004353441399,IBAN,STORE-PRAHA-02,HPP,hourly,,205,2011-01-21,,True,2025-08-17
E001-00232,CL-001,Libor,Hruška,860728/7622,CZ4230300000002505073516,IBAN,STORE-PRAHA-02,HPP,hourly,,195,2019-01-31,,True,2025-08-30
E001-00233,CL-001,Ludmila,Benešová,695216/7030,CZ5020102971267309740847,IBAN,STORE-PRAHA-02,HPP part-time,hourly,,160,2022-11-07,,True,2025-11-18
E001-00234,CL-001,Ondřej,Hruška,680619/6687,CZ4606000000004902074413,IBAN,STORE-PRAHA-02,DPČ,hourly,,315,2022-03-26,,True,2026-04-15
E001-00235,CL-001,Hana,Dudová,716002/6117,CZ3908000000008648297587,IBAN,STORE-PRAHA-02,HPP,hourly,,290,2025-01-03,,True,2026-02-01
E001-00236,CL-001,Eva,Novosadová,065906/2258,CZ2508000000005497786048,IBAN,STORE-PRAHA-02,HPP part-time,hourly,,245,2023-07-01,,True,2026-07-06
E001-00237,CL-001,Zuzana,Procházková,896203/7944,CZ1562103501967150347382,IBAN,STORE-PRAHA-02,HPP part-time,hourly,,170,2020-01-21,,True,2026-03-07
E001-00238,CL-001,Eva,Horáková,665527/8307,CZ8801002465645268552911,IBAN,STORE-PRAHA-02,HPP,hourly,,220,2023-04-11,,True,2025-09-20
E001-00239,CL-001,Miroslav,Čermák,010901/2588,CZ3308000000007511358852,IBAN,STORE-PRAHA-02,HPP,hourly,,185,2012-06-14,,True,2025-09-25
E001-00240,CL-001,Martin,Novotný,980404/1979,CZ9727008716119045202135,IBAN,STORE-PRAHA-02,HPP,hourly,,180,2015-02-15,,True,2025-11-12
E001-00241,CL-001,Tereza,Marková,695505/8228,CZ4806000000005509002989,IBAN,STORE-PRAHA-02,DPČ,hourly,,235,2020-11-19,,True,2026-05-07
E001-00242,CL-001,Petra,Novosadová,645427/5559,CZ8703000000004103583716,IBAN,STORE-PRAHA-02,HPP,hourly,,210,2023-09-25,,True,2026-03-11
E001-00243,CL-001,Tomáš,Soukup,681028/1279,CZ7703000000003588067502,IBAN,STORE-PRAHA-02,DPČ,hourly,,205,2017-07-15,,True,2025-10-24
E001-00244,CL-001,Hana,Hrušková,905220/4692,CZ0201000000007021856226,IBAN,STORE-PRAHA-02,DPP,hourly,,225,2019-07-13,,True,2026-04-13
E001-00245,CL-001,Ivana,Čermáková,705809/5875,CZ4562100000005532586772,IBAN,STORE-PRAHA-02,HPP,hourly,,190,2023-05-12,,True,2025-08-05
E001-00246,CL-001,Alena,Vránová,776108/3276,CZ6262107417820784331064,IBAN,STORE-PRAHA-02,HPP,hourly,,330,2021-03-16,,True,2026-01-11
E001-00247,CL-001,Antonín,Pospíšil,830615/1404,CZ8255000000008546954887,IBAN,STORE-PRAHA-03,HPP part-time,hourly,,310,2017-12-27,,True,2025-10-09
E001-00248,CL-001,Markéta,Kalousová,785910/5714,CZ9020100434444078706952,IBAN,STORE-PRAHA-03,HPP,hourly,,185,2019-12-18,,True,2026-08-02
E001-00249,CL-001,Martin,Šimek,791103/6650,CZ0662100000009056271845,IBAN,STORE-PRAHA-03,HPP,hourly,,245,2025-01-17,,True,2026-02-25
E001-00250,CL-001,Miroslav,Kalous,691122/1426,CZ3755000000009098476066,IBAN,STORE-PRAHA-03,HPP,hourly,,210,2023-05-12,,True,2026-05-07
E001-00251,CL-001,Jiří,Polák,791106/5752,CZ6427000000006218111766,IBAN,STORE-PRAHA-03,HPP,hourly,,260,2018-01-06,,True,2025-08-21
E001-00252,CL-001,Jiří,Svoboda,020318/8518,CZ9362100000006085059593,IBAN,STORE-PRAHA-03,HPP part-time,hourly,,280,2012-11-15,,True,2026-05-31
E001-00253,CL-001,Monika,Bartáková,905517/9554,CZ5327000000007059332630,IBAN,STORE-PRAHA-03,HPP,hourly,,175,2013-03-28,,True,2026-07-11
E001-00254,CL-001,Zdeňka,Nováková,835426/7249,CZ0808009114390734848545,IBAN,STORE-PRAHA-03,HPP,hourly,,255,2024-07-28,,True,2025-08-08
E001-00255,CL-001,Václav,Dvořák,641108/2773,CZ0501000143296586074713,IBAN,STORE-PRAHA-03,HPP part-time,hourly,,175,2017-04-24,,True,2026-05-26
E001-00256,CL-001,Kateřina,Svobodová,046012/2405,CZ6220100000006326836777,IBAN,STORE-PRAHA-03,DPČ,hourly,,235,2022-09-03,,True,2026-01-16
E001-00257,CL-001,Jan,Kolář,940105/3277,CZ6701000000004875176186,IBAN,STORE-PRAHA-03,DPP,hourly,,250,2019-01-08,,True,2026-06-13
E001-00258,CL-001,Hana,Růžičková,716008/8261,CZ3003000000003082226346,IBAN,STORE-PRAHA-03,HPP part-time,hourly,,310,2016-10-26,,True,2025-09-12
E001-00259,CL-001,Roman,Vondra,740404/5757,CZ6455000000001249998485,IBAN,STORE-PRAHA-03,HPP,hourly,,270,2020-08-06,,True,2025-08-23
E001-00260,CL-001,Jitka,Ševčíková,685614/2578,CZ6320105581728510116525,IBAN,STORE-PRAHA-03,HPP,hourly,,220,2021-11-16,,True,2025-07-19
E001-00261,CL-001,Věra,Klimentová,066005/5640,CZ3530300000007658307088,IBAN,STORE-PRAHA-03,HPP,hourly,,290,2019-04-15,,True,2025-12-17
E001-00262,CL-001,Věra,Nováková,776017/8468,CZ2462100000009478283504,IBAN,STORE-PRAHA-03,HPP,hourly,,210,2024-02-21,,True,2026-02-16
E001-00263,CL-001,Alena,Vlčková,005904/3319,CZ8208000000007672066600,IBAN,STORE-PRAHA-03,HPP,hourly,,190,2025-04-17,,True,2026-05-08
E001-00264,CL-001,Vladimír,Beneš,021221/2097,CZ4503001591309932880442,IBAN,STORE-PRAHA-03,HPP part-time,hourly,,225,2024-06-07,,True,2026-03-14
E001-00265,CL-001,Jaroslava,Marková,995902/5373,CZ4706007648129178045823,IBAN,STORE-PRAHA-03,HPP,hourly,,190,2018-03-19,,True,2025-11-21
E001-00266,CL-001,Eva,Zajícová,635514/7314,CZ4155000000004160074559,IBAN,STORE-PRAHA-03,HPP,hourly,,240,2022-07-17,,True,2026-02-18
E001-00267,CL-001,Šárka,Suchá,655817/8785,CZ7401007890956732034256,IBAN,STORE-PRAHA-03,HPP,hourly,,305,2025-03-26,,True,2026-02-12
E001-00268,CL-001,Petra,Veselá,745516/2438,CZ0506000000005161574207,IBAN,STORE-PRAHA-03,DPČ,hourly,,240,2015-06-21,,True,2026-07-19
E001-00269,CL-001,Jitka,Kalousová,625910/6944,CZ6908000000005770817655,IBAN,STORE-PRAHA-03,HPP,hourly,,175,2023-12-20,,True,2026-06-24
E001-00270,CL-001,Miroslava,Hájková,775605/2653,CZ8762100000002789334254,IBAN,STORE-PRAHA-03,HPP,hourly,,320,2020-05-14,,True,2026-03-13
E001-00271,CL-001,Martina,Kovářová,765406/5758,CZ5555000000000518334922,IBAN,STORE-PRAHA-03,HPP part-time,hourly,,330,2023-10-06,,True,2026-01-24
E001-00272,CL-001,Zdeňka,Brožová,645210/4010,CZ7255000000009526596964,IBAN,STORE-PRAHA-03,HPP part-time,hourly,,335,2019-09-23,,True,2026-05-03
E001-00273,CL-001,Lenka,Jelínková,765708/5529,CZ2427000000007551636088,IBAN,STORE-PRAHA-03,HPP,hourly,,205,2015-09-07,,True,2025-10-17
E001-00274,CL-001,Petra,Soukupová,756207/3371,CZ2127000000008784918198,IBAN,STORE-PRAHA-03,HPP part-time,hourly,,310,2016-01-31,,True,2025-09-13
E001-00275,CL-001,Helena,Svobodová,805313/7351,CZ7220100000005299970735,IBAN,STORE-PRAHA-03,DPČ,hourly,,225,2016-07-07,,True,2025-09-12
E001-00276,CL-001,Alena,Pešková,696107/3819,CZ9030300000005184017197,IBAN,STORE-PRAHA-03,HPP,hourly,,325,2017-06-08,,True,2025-07-21
E001-00277,CL-001,Helena,Urbanová,646118/3176,CZ9106000000002998314064,IBAN,STORE-PRAHA-03,HPP,hourly,,215,2015-01-14,,True,2026-01-20
E001-00278,CL-001,Miroslava,Fialová,625727/7414,CZ0208000000006536897992,IBAN,STORE-PRAHA-03,DPČ,hourly,,215,2017-08-13,,True,2025-08-11
E001-00279,CL-001,Anna,Beránková,775421/6386,CZ3308000000001923711973,IBAN,STORE-PRAHA-04,HPP,hourly,,325,2011-08-23,,True,2026-05-10
E001-00280,CL-001,Blanka,Bláhová,836206/2637,CZ2003000000005266860332,IBAN,STORE-PRAHA-04,HPP,hourly,,175,2023-08-14,,True,2026-02-08
E001-00281,CL-001,Eva,Říhová,965616/6173,CZ0603000000008062264202,IBAN,STORE-PRAHA-04,DPP,hourly,,235,2015-11-02,,True,2025-11-28
E001-00282,CL-001,Jaroslav,Zítka,041125/2162,CZ7620100000001369013944,IBAN,STORE-PRAHA-04,HPP,hourly,,180,2013-05-18,,True,2026-03-22
E001-00283,CL-001,Jan,Beránek,711008/9614,CZ6862100000008326920551,IBAN,STORE-PRAHA-04,DPČ,hourly,,225,2019-07-28,,True,2025-11-09
E001-00284,CL-001,Radka,Kratochvílová,946015/1649,CZ1406000000003962222880,IBAN,STORE-PRAHA-04,HPP,hourly,,245,2014-01-16,,True,2025-08-06
E001-00285,CL-001,Vojtěch,Veselý,741008/6661,CZ3355000141266511231919,IBAN,STORE-PRAHA-04,HPP,hourly,,195,2023-12-27,,True,2026-04-08
E001-00286,CL-001,Josef,Svoboda,741207/3703,CZ9708000000000076295963,IBAN,STORE-PRAHA-04,HPP,hourly,,240,2025-02-09,,True,2025-10-18
E001-00287,CL-001,Alena,Novotná,805602/1809,CZ3401000000002141181340,IBAN,STORE-PRAHA-04,HPP,hourly,,260,2017-07-19,,True,2026-01-31
E001-00288,CL-001,Roman,Skala,800614/7885,CZ1120100000004323522206,IBAN,STORE-PRAHA-04,HPP,hourly,,335,2018-02-25,,True,2026-02-02
E001-00289,CL-001,Pavel,Němec,800626/4453,CZ8127000000002635544985,IBAN,STORE-PRAHA-04,HPP part-time,hourly,,200,2020-04-14,,True,2025-07-27
E001-00290,CL-001,Klára,Kavková,665714/9307,CZ1803000000003877900005,IBAN,STORE-PRAHA-04,HPP part-time,hourly,,245,2020-04-26,,True,2026-07-18
E001-00291,CL-001,Miroslav,Pešek,060128/2526,CZ0203000000000712487556,IBAN,STORE-PRAHA-04,HPP part-time,hourly,,330,2025-03-30,,True,2026-02-27
E001-00292,CL-001,Michaela,Matoušková,705317/5450,CZ5427000000003772170810,IBAN,STORE-PRAHA-04,DPČ,hourly,,160,2018-08-24,,True,2026-07-19
E001-00293,CL-001,František,Růžička,790408/9108,CZ5208000000006067958061,IBAN,STORE-PRAHA-04,HPP,hourly,,330,2015-12-16,,True,2025-11-30
E001-00294,CL-001,Miroslav,Janda,810413/6257,CZ6555000000003332163607,IBAN,STORE-PRAHA-04,HPP,hourly,,330,2023-03-14,,True,2025-07-24
E001-00295,CL-001,Zdeněk,Beránek,000519/7535,CZ2427000000001185731340,IBAN,STORE-PRAHA-04,HPP,hourly,,160,2022-05-02,,True,2026-05-20
E001-00296,CL-001,Milan,Šimek,840223/5501,CZ6055000000009055638027,IBAN,STORE-PRAHA-04,HPP,hourly,,295,2021-08-13,,True,2026-07-01
E001-00297,CL-001,Eva,Bezděková,735501/6950,CZ2508000000002343646748,IBAN,STORE-PRAHA-04,HPP,hourly,,260,2020-05-05,,True,2025-10-15
E001-00298,CL-001,Jiří,Procházka,910923/4830,CZ6062100000006543779395,IBAN,STORE-PRAHA-04,HPP,hourly,,165,2022-05-12,,True,2026-02-17
E001-00299,CL-001,Ivana,Svobodová,066127/8428,CZ6520100000000859700995,IBAN,STORE-PRAHA-04,HPP,hourly,,195,2010-09-29,,True,2026-03-15
E001-00300,CL-001,Miroslav,Kovář,051013/7052,CZ3162100000004086928997,IBAN,STORE-PRAHA-04,HPP,hourly,,315,2019-09-14,,True,2026-05-20
E001-00301,CL-001,Jana,Vávrová,945509/3743,CZ9708000000007409161604,IBAN,STORE-PRAHA-04,HPP,hourly,,185,2022-03-17,,True,2026-01-16
E001-00302,CL-001,Aleš,Pokorný,040719/8048,CZ1006000000006762977575,IBAN,STORE-PRAHA-04,HPP,hourly,,290,2022-12-17,,True,2026-06-20
E001-00303,CL-001,Michaela,Kalousová,825507/2499,CZ6855001584375616628577,IBAN,STORE-PRAHA-04,HPP,hourly,,270,2014-08-23,,True,2025-08-06
E001-00304,CL-001,Kateřina,Říhová,955207/5461,CZ8227000000003526580177,IBAN,STORE-PRAHA-04,HPP,hourly,,175,2015-03-20,,True,2025-07-15
E001-00305,CL-001,Martin,Bezděk,990717/7696,7830024598/5500,legacy_domestic,STORE-PRAHA-04,HPP,hourly,,310,2021-03-09,,True,2025-07-15
E001-00306,CL-001,Zdeněk,Vaníček,811104/2347,CZ5930300000006660786980,IBAN,STORE-PRAHA-04,HPP,hourly,,265,2023-06-17,,True,2026-02-05
E001-00307,CL-001,Aleš,Vlček,800117/6522,CZ2030300000006819292860,IBAN,STORE-PRAHA-04,HPP,hourly,,225,2017-05-12,,True,2026-06-03
E001-00308,CL-001,Helena,Křížová,815328/3133,CZ6101000000006847763056,IBAN,STORE-PRAHA-04,HPP,hourly,,265,2023-07-24,,True,2025-11-26
E001-00309,CL-001,Milan,Novák,721226/9149,CZ6306000000007030656172,IBAN,STORE-PRAHA-05,HPP,hourly,,300,2019-05-23,,True,2025-10-17
E001-00310,CL-001,Libor,Šťastný,890125/7045,CZ5027000874758259518301,IBAN,STORE-PRAHA-05,HPP,hourly,,275,2017-08-25,,True,2026-05-21
E001-00311,CL-001,Jitka,Zatloukalová,045203/2781,CZ6155000000001662983508,IBAN,STORE-PRAHA-05,HPP,hourly,,215,2019-08-20,,True,2025-07-30
E001-00312,CL-001,Anna,Loukotová,896226/6593,CZ6030300000008150009047,IBAN,STORE-PRAHA-05,HPP,hourly,,195,2020-10-03,,True,2026-02-21
E001-00313,CL-001,Eva,Doležalová,035402/8674,CZ3203000000003480244082,IBAN,STORE-PRAHA-05,HPP,hourly,,245,2019-12-05,,True,2025-08-25
E001-00314,CL-001,Ladislav,Vlk,050618/1267,CZ7755000000008567068218,IBAN,STORE-PRAHA-05,HPP,hourly,,185,2018-05-28,,True,2025-09-08
E001-00315,CL-001,Ondřej,Dvořák,740915/1947,CZ7955000000004809600425,IBAN,STORE-PRAHA-05,HPP,hourly,,225,2015-12-25,,True,2025-09-11
E001-00316,CL-001,Jana,Čermáková,885116/2704,CZ3355000000009716913121,IBAN,STORE-PRAHA-05,HPP,hourly,,230,2022-05-28,,True,2026-06-08
E001-00317,CL-001,Kateřina,Pokorná,895611/3584,CZ9555003020366379228637,IBAN,STORE-PRAHA-05,HPP,hourly,,220,2018-11-18,,True,2026-08-08
E001-00318,CL-001,Tereza,Kubátová,065703/5562,CZ3420100000001286347323,IBAN,STORE-PRAHA-05,HPP,hourly,,195,2016-05-10,,True,2025-12-12
E001-00319,CL-001,Jaroslav,Malý,930224/3576,CZ5227000000002562726540,IBAN,STORE-PRAHA-05,HPP,hourly,,275,2018-04-06,,True,2026-05-22
E001-00320,CL-001,Marek,Chalupa,700311/3479,CZ3901000000006446349904,IBAN,STORE-PRAHA-05,DPČ,hourly,,315,2014-10-09,,True,2026-05-26
E001-00321,CL-001,Marek,Trnka,900116/1443,CZ0355000000004524305296,IBAN,STORE-PRAHA-05,HPP,hourly,,190,2023-11-18,,True,2026-07-09
E001-00322,CL-001,Jaroslava,Pekařová,765618/4709,CZ9108000000000026166083,IBAN,STORE-PRAHA-05,DPČ,hourly,,230,2019-08-15,,True,2026-04-11
E001-00323,CL-001,Tomáš,Veselý,821228/2467,CZ7830300000007933951893,IBAN,STORE-PRAHA-05,HPP part-time,hourly,,260,2021-11-12,,True,2026-02-27
E001-00324,CL-001,Dagmar,Hájková,835804/7316,CZ9820100000002891946431,IBAN,STORE-PRAHA-05,HPP part-time,hourly,,195,2015-08-16,,True,2026-06-28
E001-00325,CL-001,Zdeněk,Kratochvíl,870810/9263,CZ1108000000003824561520,IBAN,STORE-PRAHA-05,HPP,hourly,,160,2017-05-04,,True,2025-10-13
E001-00326,CL-001,Kateřina,Bartáková,955719/2689,CZ1508000000008510353931,IBAN,STORE-PRAHA-05,HPP part-time,hourly,,320,2015-05-01,,True,2026-01-10
E001-00327,CL-001,Eva,Kučerová,026115/3227,CZ8401000748296472489312,IBAN,STORE-PRAHA-05,DPČ,hourly,,230,2022-08-17,,True,2025-12-18
